Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
50,23,5,19,9,56,28,3,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,238.25,17,47,1,4,4,4,4,6,-1,-1,-1,-1,,
20,38,13,21,1,218.5,44,48,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,33.2,9,34,1,3,4,2,4,6,-1,-1,-1,-1,,
42,13,49,4,37,153.5,43,51,0,3,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,482.75,33,5,1,4,4,2,2,6,-1,-1,-1,-1,,
24,0,43,1,21,44.4,6,3,0,3,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,248.05,-1,-1,1,4,4,4,2,3,7,-1,-1,-1,,
5,35,28,40,1,57.9,15,51,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,234.05,50,24,0,2,4,4,4,6,-1,-1,-1,-1,,
24,39,21,34,28,51.9,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,239.55,42,2,1,4,4,4,2,6,-1,-1,-1,-1,,
35,17,25,2,20,204.5,43,21,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,268.3,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
37,30,39,10,46,145.3,-1,-1,0,3,3,4,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,490.25,36,38,1,2,-2,4,2,4,6,-1,-1,-1,,
24,27,9,48,29,41.9,45,21,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,249.05,17,30,0,2,4,4,4,6,-1,-1,-1,-1,,
32,8,26,0,33,35.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,254.55,10,42,1,4,4,4,4,6,-1,-1,-1,-1,,
25,41,45,46,21,121.3,15,13,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,513.75,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
10,32,38,44,8,130.8,51,17,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,503.55,20,22,0,2,4,4,4,6,-1,-1,-1,-1,,
37,31,51,20,9,38.4,8,7,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,251.35,16,11,1,4,4,4,4,6,-1,-1,-1,-1,,
45,41,47,48,9,124.8,17,51,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,509.05,50,22,1,3,4,4,2,6,-1,-1,-1,-1,,
26,2,6,5,44,38.3,31,45,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,251.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
44,11,21,13,39,205,26,6,1,3,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,266.8,42,22,0,2,3,3,4,6,-1,-1,-1,-1,,
14,7,38,0,48,44.8,50,26,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,244.25,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
8,42,40,12,48,129.55,27,43,1,3,4,2,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,503.8,-1,-1,0,2,2,3,4,4,7,-1,-1,-1,,
21,16,50,12,18,61.3,-1,-1,0,3,3,4,3,4,7,-1,-1,-1,,
5,7,9,-1,-1,227.25,20,35,1,2,-2,4,2,4,6,-1,-1,-1,,
1,38,49,12,37,147.05,5,7,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,485.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
24,41,9,1,4,41.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,246.75,44,15,1,4,4,4,4,6,-1,-1,-1,-1,,
3,12,22,5,35,40.3,8,49,0,3,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,247.55,-1,-1,1,4,4,4,2,3,7,-1,-1,-1,,
8,25,7,4,42,57.8,24,39,1,3,2,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,229.55,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1,,
8,17,30,26,10,139.55,9,45,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,491.6,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
21,50,29,23,1,86.3,4,42,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,200.35,27,16,1,4,4,4,4,6,-1,-1,-1,-1,,
44,23,50,6,45,136.05,25,35,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,494.1,32,4,1,4,4,4,4,6,-1,-1,-1,-1,,
9,49,10,15,17,88.1,44,31,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,198.35,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
5,7,15,17,40,92.6,4,20,0,3,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,193.35,-1,-1,1,4,4,4,2,3,7,-1,-1,-1,,
48,16,30,3,24,131.05,36,37,1,2,-2,4,2,4,6,-1,-1,-1,,
5,7,9,-1,-1,498.9,6,50,0,2,3,4,3,4,6,-1,-1,-1,,
29,21,46,28,12,105.1,-1,-1,0,3,3,4,4,4,7,-1,-1,-1,,
5,7,9,-1,-1,179.85,8,32,1,2,-2,4,4,4,6,-1,-1,-1,,
6,34,45,27,4,119.05,33,30,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,509.4,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
31,37,0,47,12,94.9,36,33,0,3,3,3,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,188.95,48,38,1,2,-2,2,4,4,6,-1,-1,-1,,
23,6,35,36,8,81.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,201.45,1,7,1,4,4,4,4,6,-1,-1,-1,-1,,
5,29,32,40,22,149.35,13,15,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,478.2,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
51,24,15,39,6,77.9,-1,-1,0,2,2,-2,2,3,4,7,-1,-1,,
4,7,11,-1,-1,205.25,48,40,1,3,4,3,4,2,4,6,-1,-1,,
21,10,46,49,34,57.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,224.75,6,29,1,4,4,4,4,6,-1,-1,-1,-1,,
18,32,51,40,10,52.4,47,14,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,229.55,26,27,0,2,4,4,4,6,-1,-1,-1,-1,,
49,37,32,11,5,204.1,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,84.55,31,29,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
44,21,38,16,39,153.35,48,42,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,471.8,1,2,0,2,3,4,4,4,6,-1,-1,-1,,
35,21,19,6,44,35.9,34,51,1,3,9,6,-1,-1,-1,-1,-1,-1,,
4,6,6,-1,-1,244.55,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
51,42,12,40,16,62.8,38,33,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,216.15,34,9,1,4,4,4,4,6,-1,-1,-1,-1,,
1,16,28,20,40,199,42,21,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,255,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
27,29,34,13,45,200,10,48,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,257.5,35,17,0,2,4,3,3,6,-1,-1,-1,-1,,
26,4,32,18,46,105.6,5,1,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,206.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
16,21,30,49,45,229.5,-1,-1,0,2,3,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,223,29,34,1,3,2,4,4,6,-1,-1,-1,-1,,
50,28,42,16,43,121.1,27,29,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,200,31,26,0,2,4,4,3,6,-1,-1,-1,-1,,
8,49,0,38,32,150,48,46,0,2,2,9,6,-1,-1,-1,-1,-1,,
8,8,8,-1,-1,307,47,44,1,2,2,3,6,-1,-1,-1,-1,-1,,
40,8,27,15,12,98.4,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,178.95,3,37,1,4,4,4,4,6,-1,-1,-1,-1,,
41,17,13,43,6,97.9,4,36,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,178.75,7,27,1,4,4,4,4,6,-1,-1,-1,-1,,
34,28,29,35,11,199,26,33,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,252,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
11,21,20,5,2,259,45,49,0,2,3,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,169.5,31,38,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
51,11,17,25,40,80.5,44,42,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,194.25,10,4,1,3,4,3,4,4,6,-1,-1,-1,,
10,20,26,4,30,239,42,9,1,4,4,3,4,2,6,-1,-1,-1,,
4,7,11,-1,-1,40,25,1,0,3,2,-2,2,9,6,-1,-1,-1,,
34,48,13,5,31,291,22,20,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,207,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
46,1,51,38,31,87.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,186.25,36,19,1,4,4,4,4,6,-1,-1,-1,-1,,
4,37,39,7,22,209.5,45,6,0,2,3,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,81.8,14,13,1,3,2,2,2,6,-1,-1,-1,-1,,
4,15,18,27,42,49.6,13,20,1,3,4,2,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,228.7,-1,-1,0,2,2,3,4,4,7,-1,-1,-1,,
37,24,40,5,45,415.9,16,4,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,228,-1,-1,0,2,3,4,4,4,7,-1,-1,-1,,
36,5,24,45,30,60.3,42,35,0,3,3,4,4,2,-2,6,-1,-1,,
5,7,9,-1,-1,211.55,-1,-1,1,2,-2,4,4,4,3,7,-1,-1,,
15,49,38,20,22,71.8,-1,-1,0,3,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,199.55,7,37,1,4,4,3,4,2,6,-1,-1,-1,,
32,45,20,23,50,319,40,16,1,3,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,209,2,44,0,2,3,3,4,6,-1,-1,-1,-1,,
10,36,20,27,7,240,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,50.1,44,4,1,3,2,2,9,6,-1,-1,-1,-1,,
21,40,7,17,46,53.8,11,50,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,217.05,36,16,1,4,4,4,4,6,-1,-1,-1,-1,,
45,31,20,22,18,56.7,21,50,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,220.7,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
50,40,49,12,24,57.8,37,31,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,212.85,29,18,1,4,4,4,4,6,-1,-1,-1,-1,,
28,2,6,18,31,209.5,22,4,1,4,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,89.7,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1,,
25,39,0,27,11,239,44,50,0,2,9,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,59.7,51,40,1,2,9,6,-1,-1,-1,-1,-1,-1,,
35,27,28,11,39,56.2,24,40,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,220.3,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
51,50,21,22,29,79.6,46,38,0,3,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,189.35,11,0,1,4,4,4,2,6,-1,-1,-1,-1,,
16,46,41,43,10,300,37,49,0,2,3,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,118.45,6,51,1,3,2,2,4,6,-1,-1,-1,-1,,
19,27,41,25,50,66.7,46,17,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,209.3,6,5,1,3,4,3,4,4,6,-1,-1,-1,,
2,10,23,20,9,317.5,0,1,1,3,4,2,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,100.45,-1,-1,0,2,2,3,4,4,7,-1,-1,-1,,
10,6,34,16,1,329,7,47,0,2,3,3,3,3,6,-1,-1,-1,,
5,7,9,-1,-1,88.45,45,51,1,2,-2,2,2,2,6,-1,-1,-1,,
34,13,40,47,22,338.5,25,46,0,2,3,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,78.45,-1,-1,1,3,2,2,3,4,3,7,-1,-1,,
23,33,8,2,30,363.5,37,46,0,2,3,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,52.45,43,13,1,3,2,4,2,6,-1,-1,-1,-1,,
33,14,22,34,29,369,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
4,7,9,-1,-1,46.25,12,13,1,3,4,3,4,2,6,-1,-1,-1,,
26,38,30,20,43,403.6,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,248.5,0,2,1,3,4,4,4,6,-1,-1,-1,-1,,
2,11,4,7,41,347.5,5,37,1,4,4,3,2,3,4,6,-1,-1,,
4,7,10,-1,-1,66.75,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1,,
29,51,2,37,1,200,14,48,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,200,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
3,44,45,48,37,366.5,19,16,1,2,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,45.75,28,30,0,2,9,6,-1,-1,-1,-1,-1,-1,,
28,36,24,39,31,310.75,17,20,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,100.5,27,47,0,3,4,4,4,6,-1,-1,-1,-1,,
22,19,51,29,14,225.3,27,11,0,3,3,3,3,2,-2,6,-1,-1,,
5,7,9,-1,-1,203.8,-1,-1,1,2,-2,2,2,4,3,7,-1,-1,,
25,22,35,46,49,380.8,17,27,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,269.9,37,5,1,3,4,3,4,4,6,-1,-1,-1,,
46,49,28,30,22,400.3,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,249.9,20,9,1,3,4,4,4,6,-1,-1,-1,-1,,
44,11,10,8,13,203,36,46,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,197,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
29,24,22,23,43,396.3,-1,-1,1,2,3,4,4,4,3,7,-1,-1,,
6,8,10,-1,-1,253.5,40,16,0,2,2,4,4,2,-2,6,-1,-1,,
47,4,35,9,38,98,13,14,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,201.8,25,33,0,2,2,-2,4,3,6,-1,-1,-1,,
20,32,37,29,35,302.8,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,346.5,42,30,1,3,4,4,4,6,-1,-1,-1,-1,,
33,32,27,10,30,76,16,19,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,223.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
13,39,31,8,0,120,37,47,1,3,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,207.5,-1,-1,0,2,3,3,4,7,-1,-1,-1,-1,,
34,23,1,50,36,244.5,-1,-1,1,2,-2,2,4,4,3,7,-1,-1,,
5,7,9,-1,-1,200,49,38,0,2,3,3,4,2,-2,6,-1,-1,,
45,22,17,38,16,153.5,20,15,0,3,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,200,21,9,1,4,4,3,4,3,4,6,-1,-1,,
49,44,9,38,14,158.75,39,15,0,2,2,-2,4,2,-2,6,-1,-1,,
4,7,9,-1,-1,200,-1,-1,1,3,4,3,4,4,3,7,-1,-1,,
31,23,26,44,8,201,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,376,47,34,1,3,4,3,4,3,4,6,-1,-1,,
0,5,8,29,25,221,45,48,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,391.5,-1,-1,0,2,3,4,4,4,7,-1,-1,-1,,
41,8,35,47,39,161,-1,-1,0,2,3,4,2,-2,4,7,-1,-1,,
5,7,10,-1,-1,218.5,49,44,1,2,-2,4,4,3,4,6,-1,-1,,
42,5,23,30,19,210.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,400,32,20,1,3,4,3,4,4,6,-1,-1,-1,,
44,0,22,40,16,208,-1,-1,1,3,4,3,4,4,3,7,-1,-1,,
4,7,9,-1,-1,405.5,47,20,0,2,2,-2,4,2,-2,6,-1,-1,,
42,31,34,43,7,265,50,5,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,373,12,14,0,2,4,4,4,6,-1,-1,-1,-1,,
51,2,24,20,8,171.5,29,38,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,211.5,32,26,0,2,2,-2,4,3,6,-1,-1,-1,,
35,48,45,5,36,28.7,31,8,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,340.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
22,0,50,23,9,198,41,37,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,245,42,36,1,3,4,4,4,6,-1,-1,-1,-1,,
35,27,51,4,0,37.8,50,40,1,2,-2,9,6,-1,-1,-1,-1,-1,,
5,7,7,-1,-1,330.3,-1,-1,0,3,3,3,7,-1,-1,-1,-1,-1,,
3,25,23,11,26,172.75,1,37,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,269.25,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
21,46,8,17,30,11.2,47,28,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,354,50,7,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
49,5,28,26,48,21.9,38,41,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,342.8,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
27,21,51,23,16,158.25,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,281.85,5,7,1,3,4,4,4,6,-1,-1,-1,-1,,
45,24,34,6,23,100.25,16,32,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,338.35,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
32,43,37,46,16,93.75,-1,-1,1,2,-2,2,4,4,3,7,-1,-1,,
5,7,9,-1,-1,343.85,28,39,0,2,3,3,4,2,-2,6,-1,-1,,
6,32,41,8,3,35.75,21,43,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,401.35,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
21,26,22,28,46,69,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,367.1,42,25,1,3,4,4,4,6,-1,-1,-1,-1,,
9,29,46,39,37,63,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,372.7,30,51,1,3,4,4,2,6,-1,-1,-1,-1,,
44,32,34,29,30,60.5,48,31,1,2,9,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,373.7,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1,,
0,44,2,10,22,200,29,31,1,2,-2,4,3,4,3,4,3,6,,
5,8,11,-1,-1,229.7,41,25,0,2,3,2,-2,2,-2,2,-2,6,,
49,2,19,23,25,358.5,50,6,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,212,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
26,4,19,9,28,383,30,22,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,204,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
7,25,27,50,20,443.5,29,51,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,229,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
33,21,20,25,43,40,8,24,0,3,4,2,-2,4,6,-1,-1,-1,,
4,6,9,-1,-1,207,29,3,1,4,4,4,3,4,6,-1,-1,-1,,
11,14,19,31,6,459,51,46,1,2,-2,4,4,3,4,6,-1,-1,,
5,7,10,-1,-1,214,28,26,0,2,3,4,2,-2,4,6,-1,-1,,
12,31,14,18,24,258.5,13,39,1,4,2,3,4,2,2,6,-1,-1,,
4,7,11,-1,-1,101.75,-1,-1,0,3,2,-2,2,3,3,7,-1,-1,,
9,31,43,46,6,213.5,5,35,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,49.45,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
30,17,13,43,25,40.1,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,204,39,27,1,3,4,4,3,4,6,-1,-1,-1,,
22,41,6,3,25,31.1,26,20,1,3,4,2,9,6,-1,-1,-1,-1,,
4,8,10,-1,-1,212.3,-1,-1,0,2,2,3,3,7,-1,-1,-1,-1,,
25,16,5,7,34,480,14,48,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,208,38,51,0,2,4,4,4,6,-1,-1,-1,-1,,
8,35,3,22,13,285,30,31,1,2,-2,2,3,4,3,4,6,-1,,
5,8,11,-1,-1,74.25,32,26,0,3,3,2,-2,2,-2,4,6,-1,,
22,15,28,13,29,77.55,17,49,0,3,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,203.5,4,18,1,4,4,4,2,6,-1,-1,-1,-1,,
19,32,33,1,0,227.8,48,43,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,34.45,14,11,1,3,4,4,2,6,-1,-1,-1,-1,,
46,16,9,34,17,71.65,12,36,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,209.5,8,28,0,3,4,4,4,6,-1,-1,-1,-1,,
17,12,43,0,9,69.65,51,3,0,3,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,211.3,21,29,1,4,4,4,2,6,-1,-1,-1,-1,,
0,11,6,36,24,229,-1,-1,1,2,-2,4,4,4,3,7,-1,-1,,
5,7,9,-1,-1,128.75,45,27,0,3,3,4,4,2,-2,6,-1,-1,,
28,46,39,10,15,350,44,16,1,2,-2,4,3,4,3,4,6,-1,,
5,8,11,-1,-1,334.5,-1,-1,0,2,3,2,-2,2,-2,4,7,-1,,
37,33,48,1,45,436.5,43,39,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,247.5,-1,-1,0,2,3,4,4,4,7,-1,-1,-1,,
35,30,4,6,24,209,29,23,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,148.25,-1,-1,0,3,3,4,4,7,-1,-1,-1,-1,,
29,13,0,17,41,450,33,28,1,3,4,3,4,3,4,3,6,-1,,
4,7,10,-1,-1,233.5,11,3,0,2,2,-2,2,-2,2,-2,6,-1,,
36,30,28,44,35,525.5,31,39,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,209.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
6,46,34,2,51,84.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,200.4,10,19,1,4,4,4,4,6,-1,-1,-1,-1,,
23,47,25,38,11,542.5,26,51,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,200,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
45,48,39,40,21,104.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,200,43,28,1,4,4,4,4,6,-1,-1,-1,-1,,
35,28,19,9,6,571,13,21,0,2,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,203,-1,-1,1,3,4,2,4,3,7,-1,-1,-1,,
12,10,29,40,32,616.5,27,26,1,2,-2,4,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,200,-1,-1,0,2,3,4,4,4,7,-1,-1,-1,,
23,2,10,22,34,625,15,20,1,3,4,2,4,4,3,6,-1,-1,,
4,8,10,-1,-1,210,25,17,0,2,2,3,4,2,-2,6,-1,-1,,
34,47,49,22,43,289.75,20,33,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,45.7,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
6,35,50,3,42,706,34,36,0,2,4,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,202,33,39,1,3,4,2,4,6,-1,-1,-1,-1,,
17,27,44,1,2,89.95,25,35,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,204,13,45,0,2,2,-2,2,-2,4,6,-1,-1,,
8,19,38,37,33,200,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,251.3,17,51,1,3,4,3,4,4,6,-1,-1,-1,,
12,15,40,45,29,283.85,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,49.85,2,0,1,3,4,3,4,4,6,-1,-1,-1,,
49,20,6,35,46,273.85,24,32,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,59.15,43,23,1,3,4,3,4,4,6,-1,-1,-1,,
36,9,2,20,26,755.25,37,31,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,206.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
13,38,17,37,35,783.75,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,203,19,11,1,3,4,2,4,6,-1,-1,-1,-1,,
38,29,37,0,6,230,12,30,1,4,4,3,4,4,3,6,-1,-1,,
4,7,9,-1,-1,251.6,24,18,0,3,2,-2,4,2,-2,6,-1,-1,,
49,23,8,36,46,767.75,33,26,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,218.5,4,7,0,2,4,4,4,6,-1,-1,-1,-1,,
3,34,39,23,24,245.5,16,17,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,235.6,12,9,1,3,4,4,4,6,-1,-1,-1,-1,,
16,43,27,45,12,661.25,40,36,1,2,-2,2,4,4,6,-1,-1,-1,,
5,7,9,-1,-1,323.5,-1,-1,0,2,3,3,4,4,7,-1,-1,-1,,
4,19,8,11,20,201,-1,-1,0,2,3,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,138.3,35,17,1,3,2,4,4,6,-1,-1,-1,-1,,
2,37,43,27,51,200,17,6,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,165,32,12,0,3,4,4,4,6,-1,-1,-1,-1,,
