Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9,,
4,6,9,-1,-1,32.35,31,35,0,2,4,2,-2,2,-2,6,-1,-1,,
51,23,19,17,0,21.3,10,48,0,3,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,28.45,9,35,1,4,4,3,4,3,4,6,-1,-1,,
9,24,50,29,7,11.9,0,38,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,38.85,2,23,1,4,4,4,4,6,-1,-1,-1,-1,,
43,2,22,15,7,51.35,49,0,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,48.5,17,19,0,3,3,4,4,6,-1,-1,-1,-1,,
27,9,42,21,31,13.8,41,49,1,2,-2,4,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,36.3,-1,-1,0,3,3,4,3,3,7,-1,-1,-1,,
11,29,2,21,50,21.35,-1,-1,1,3,2,2,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,22.8,39,51,0,2,3,3,2,-2,6,-1,-1,-1,,
3,45,6,42,7,11.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,38.8,31,13,1,4,4,4,4,6,-1,-1,-1,-1,,
49,42,18,7,32,62.35,27,40,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,49.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
24,27,22,6,39,18.7,8,4,1,3,4,2,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,24.95,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
20,21,13,10,22,65.55,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,49.75,25,40,1,4,4,4,4,6,-1,-1,-1,-1,,
28,12,45,9,25,20.7,20,22,1,3,2,2,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,22.7,33,32,0,2,3,2,-2,4,6,-1,-1,-1,,
10,4,8,36,25,12.9,-1,-1,0,3,9,7,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,40.1,47,44,1,2,3,6,-1,-1,-1,-1,-1,-1,,
8,1,2,12,42,58.1,49,40,1,2,-2,2,3,6,-1,-1,-1,-1,,
5,8,8,-1,-1,50.2,51,6,0,2,3,9,-2,6,-1,-1,-1,-1,,
6,7,3,29,19,6.9,47,16,1,4,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,23.45,18,46,0,3,4,4,3,6,-1,-1,-1,-1,,
45,26,21,34,30,6.85,-1,-1,0,2,2,-2,9,-2,7,-1,-1,-1,,
4,7,10,-1,-1,23.4,19,25,1,3,2,3,2,3,6,-1,-1,-1,,
7,16,19,2,22,7.65,47,48,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,100.15,-1,-1,0,3,3,7,-1,-1,-1,-1,-1,-1,,
33,16,1,26,27,65.6,18,42,1,3,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,55.4,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
14,28,26,31,34,67.65,9,10,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,53.15,49,25,0,2,2,-2,2,-2,4,6,-1,-1,,
36,0,1,6,12,14.3,39,13,1,4,2,3,4,3,2,6,-1,-1,,
4,7,10,-1,-1,27.35,-1,-1,0,3,2,-2,2,-2,3,7,-1,-1,,
34,29,22,31,39,48.85,24,23,1,4,4,3,2,2,3,6,-1,-1,,
4,7,9,-1,-1,93.35,45,26,0,3,2,-2,3,2,-2,6,-1,-1,,
19,44,16,38,30,12.1,40,20,0,2,3,2,-2,2,-2,6,-1,-1,,
4,6,9,-1,-1,30.7,4,46,1,3,2,2,3,4,3,6,-1,-1,,
9,25,31,51,50,58.65,33,32,0,3,2,-2,2,-2,4,6,-1,-1,,
4,7,10,-1,-1,61.65,28,18,1,4,2,3,4,3,4,6,-1,-1,,
20,8,38,7,15,48.6,19,17,0,2,2,9,6,-1,-1,-1,-1,-1,,
7,7,7,-1,-1,93.1,31,28,1,2,9,-2,6,-1,-1,-1,-1,-1,,
35,34,43,9,6,3.6,48,11,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,38.7,50,31,0,2,3,6,-1,-1,-1,-1,-1,-1,,
26,29,4,50,8,28.35,30,39,0,3,3,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,18.45,15,31,1,4,2,2,2,6,-1,-1,-1,-1,,
46,35,6,3,14,4.05,40,47,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,36.6,26,33,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
47,45,8,43,44,7.7,16,2,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,32.55,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
1,12,34,31,4,52.7,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
4,7,10,-1,-1,50,16,11,1,3,4,3,4,3,4,6,-1,-1,,
26,24,11,47,12,28.35,-1,-1,0,3,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,17.5,13,37,1,4,4,4,2,6,-1,-1,-1,-1,,
38,35,45,36,0,59.65,24,30,1,3,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,59.9,28,29,0,2,4,2,-2,4,6,-1,-1,-1,,
20,3,49,14,6,27.6,15,46,0,3,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,18.2,-1,-1,1,4,4,3,4,3,4,3,7,-1,,
22,30,20,34,19,3.1,7,29,1,4,9,6,-1,-1,-1,-1,-1,-1,,
4,6,6,-1,-1,36.3,14,43,0,3,3,6,-1,-1,-1,-1,-1,-1,,
9,19,28,2,15,85.85,17,22,1,4,4,3,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,53.9,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
19,39,12,25,47,54.9,51,36,1,2,-2,4,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,64.3,-1,-1,0,2,3,4,3,3,7,-1,-1,-1,,
3,38,51,30,10,5.9,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,33.2,45,8,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
4,18,28,32,11,27.9,40,46,0,3,3,3,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,17.55,38,0,1,4,2,2,4,6,-1,-1,-1,-1,,
49,11,24,0,15,11.3,5,2,1,4,4,3,4,2,9,6,-1,-1,,
4,7,9,-1,-1,9,17,7,0,3,2,-2,4,2,9,6,-1,-1,,
23,47,4,43,36,29.3,1,26,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,16.05,33,24,0,3,4,4,4,6,-1,-1,-1,-1,,
39,40,23,47,33,28.8,22,21,0,3,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,16.5,-1,-1,1,4,4,4,4,3,7,-1,-1,-1,,
34,3,13,43,7,86.5,-1,-1,0,2,2,2,-2,2,3,7,-1,-1,,
4,9,13,-1,-1,53.1,0,1,1,3,4,2,3,4,9,6,-1,-1,,
18,44,1,48,27,2.05,2,0,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,17.75,-1,-1,0,3,3,7,-1,-1,-1,-1,-1,-1,,
10,49,5,33,31,29.75,27,50,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,15.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
37,16,19,3,29,30.2,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,15,38,0,1,4,4,2,2,6,-1,-1,-1,-1,,
28,47,39,35,45,33.4,25,46,1,4,2,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,105.7,-1,-1,0,3,3,4,4,7,-1,-1,-1,-1,,
9,30,40,38,44,59.8,16,51,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,58.65,13,49,0,2,4,4,4,6,-1,-1,-1,-1,,
39,8,6,48,34,28.2,40,19,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,16.85,18,33,0,3,4,4,4,6,-1,-1,-1,-1,,
49,27,1,18,33,17.5,43,14,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,32.35,38,42,0,2,4,4,4,6,-1,-1,-1,-1,,
34,25,5,23,30,27.7,9,17,0,3,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,17.3,-1,-1,1,4,4,4,4,3,7,-1,-1,-1,,
27,28,18,44,50,12,6,38,1,3,2,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,16,41,42,0,2,2,-2,4,4,6,-1,-1,-1,,
38,16,21,31,41,34.55,17,23,1,4,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,104.45,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
50,5,34,24,13,16.25,27,49,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,33.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
19,28,8,42,2,29.55,16,22,0,2,3,2,-2,4,3,6,-1,-1,,
5,8,10,-1,-1,15.3,47,37,1,2,-2,4,3,4,2,6,-1,-1,,
3,4,5,30,42,6.5,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,21,13,33,1,4,4,4,4,6,-1,-1,-1,-1,,
50,31,1,29,25,39.35,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,99.2,30,14,1,3,4,2,2,6,-1,-1,-1,-1,,
6,27,26,23,7,6,15,48,1,4,4,4,4,3,6,-1,-1,-1,,
4,6,8,-1,-1,21.45,50,3,0,3,4,4,2,-2,6,-1,-1,-1,,
26,1,50,48,41,23.9,35,15,0,3,3,4,4,2,-2,6,-1,-1,,
5,7,9,-1,-1,25.25,18,16,1,2,-2,4,4,2,3,6,-1,-1,,
1,30,37,6,11,5.95,26,25,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,21.4,46,9,1,4,4,4,4,6,-1,-1,-1,-1,,
16,36,41,26,50,2.3,47,9,0,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,16.95,7,35,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
12,30,50,48,5,49.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,51.35,32,39,1,4,4,4,4,6,-1,-1,-1,-1,,
0,2,23,14,34,4.65,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,14.4,45,10,1,3,4,4,4,6,-1,-1,-1,-1,,
2,10,26,32,47,51.6,28,35,1,4,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,100.95,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
40,36,35,27,39,48.4,49,33,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,52.7,23,46,1,3,4,3,4,4,6,-1,-1,-1,,
31,49,10,13,16,54.3,2,24,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,13.85,23,47,0,3,4,4,4,6,-1,-1,-1,-1,,
44,8,5,51,0,2.15,-1,-1,0,9,7,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,16.7,13,15,1,3,6,-1,-1,-1,-1,-1,-1,-1,,
37,32,30,19,12,49.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,51.7,20,29,1,3,4,3,4,4,6,-1,-1,-1,,
13,17,15,4,46,6,43,39,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,20.95,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
13,37,47,41,30,50.25,-1,-1,0,2,3,4,4,4,7,-1,-1,-1,,
5,7,9,-1,-1,106.45,29,28,1,2,-2,4,4,4,6,-1,-1,-1,,
7,39,13,36,24,20.65,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,27.85,3,2,0,2,2,-2,2,-2,2,-2,6,-1,,
13,19,50,25,1,54,-1,-1,0,3,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,14.05,2,11,1,4,4,3,4,4,6,-1,-1,-1,,
22,41,35,3,29,61.25,47,34,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,56.35,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
12,50,37,45,20,6.45,-1,-1,0,3,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,20.45,47,5,1,4,4,4,3,4,6,-1,-1,-1,,
38,33,9,43,47,49.75,4,6,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,109.6,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
48,41,39,4,32,44.8,8,35,1,4,4,4,3,4,6,-1,-1,-1,,
4,6,9,-1,-1,55.9,-1,-1,0,3,4,2,-2,4,7,-1,-1,-1,,
10,38,39,48,3,5.2,8,41,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,21.6,24,32,1,4,4,4,4,6,-1,-1,-1,-1,,
41,48,35,4,37,15.6,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1,,
4,7,10,-1,-1,32.4,36,6,1,3,4,3,4,3,2,6,-1,-1,,
2,32,0,31,44,52,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,107.1,45,23,1,3,4,4,2,6,-1,-1,-1,-1,,
13,40,0,46,42,20,8,10,1,2,3,6,-1,-1,-1,-1,-1,-1,,
6,6,6,-1,-1,10,23,22,0,2,9,6,-1,-1,-1,-1,-1,-1,,
26,1,4,11,25,54.55,37,43,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,13.25,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
23,51,5,19,22,11.1,45,29,1,2,-2,2,2,2,6,-1,-1,-1,,
5,7,9,-1,-1,36.5,18,30,0,3,3,3,3,3,6,-1,-1,-1,,
30,21,42,14,20,10,34,29,1,3,4,3,9,6,-1,-1,-1,-1,,
4,7,9,-1,-1,10,36,43,0,2,2,-2,9,6,-1,-1,-1,-1,,
49,25,22,37,12,1.15,13,1,0,3,9,6,-1,-1,-1,-1,-1,-1,,
4,6,6,-1,-1,25.2,26,17,1,4,2,6,-1,-1,-1,-1,-1,-1,,
5,20,28,25,12,55,-1,-1,0,2,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,12.75,42,18,1,2,-2,2,2,2,6,-1,-1,-1,,
26,31,32,28,45,51.1,46,34,1,2,3,4,4,2,6,-1,-1,-1,,
6,8,10,-1,-1,107.65,-1,-1,0,3,2,4,4,3,7,-1,-1,-1,,
48,33,0,18,37,2.2,27,30,1,9,6,-1,-1,-1,-1,-1,-1,-1,,
4,4,4,-1,-1,24.05,51,39,0,2,6,-1,-1,-1,-1,-1,-1,-1,,
42,40,37,13,2,66.95,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,51.55,3,26,1,4,4,2,4,6,-1,-1,-1,-1,,
51,4,34,22,39,48.65,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,18.5,45,10,1,4,4,4,4,6,-1,-1,-1,-1,,
30,40,41,36,0,10,42,23,0,2,4,3,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,19.5,-1,-1,1,3,4,2,2,3,7,-1,-1,-1,,
12,6,24,41,44,63.95,36,47,1,2,-2,2,3,4,2,6,-1,-1,,
5,8,10,-1,-1,54.45,-1,-1,0,2,3,2,-2,4,3,7,-1,-1,,
20,13,48,26,35,49.25,14,46,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,62.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
34,13,48,24,4,47.15,21,5,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.9,36,31,1,4,4,4,4,6,-1,-1,-1,-1,,
45,43,3,22,38,14.55,48,25,1,3,4,4,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,14.5,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1,,
48,30,26,51,7,63.15,27,35,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,94.45,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
23,19,30,11,38,49.7,-1,-1,0,3,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,62.35,49,50,1,2,-2,2,2,2,6,-1,-1,-1,,
49,31,50,38,47,16.4,36,29,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,12.5,42,24,1,3,4,4,2,6,-1,-1,-1,-1,,
41,20,13,50,3,72.6,46,40,1,3,4,2,2,2,6,-1,-1,-1,,
4,8,10,-1,-1,50.25,-1,-1,0,2,2,3,3,3,7,-1,-1,-1,,
43,9,29,4,7,13.9,36,30,0,2,2,-2,2,-2,2,-2,6,-1,,
4,7,10,-1,-1,30.6,10,28,1,3,4,3,4,3,4,3,6,-1,,
46,20,43,28,1,49.05,39,47,1,2,-2,4,4,2,6,-1,-1,-1,,
5,7,9,-1,-1,52.9,-1,-1,0,2,3,4,4,3,7,-1,-1,-1,,
35,51,47,20,43,28.5,11,49,0,3,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.5,24,4,1,4,4,2,2,6,-1,-1,-1,-1,,
10,9,16,23,38,14,13,51,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,294.3,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
33,40,8,16,0,17.35,-1,-1,1,3,4,3,4,3,4,3,7,-1,,
4,7,10,-1,-1,11.05,42,44,0,2,2,-2,2,-2,2,-2,6,-1,,
7,41,30,32,23,14.6,28,39,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,8,8,-1,-1,32.1,31,36,0,2,3,2,-2,6,-1,-1,-1,-1,,
10,15,34,33,50,46.85,38,43,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.65,20,28,1,4,4,4,4,6,-1,-1,-1,-1,,
14,15,20,44,10,82.05,42,41,1,2,-2,4,2,3,4,6,-1,-1,,
5,7,10,-1,-1,50.8,-1,-1,0,2,3,4,2,-2,4,7,-1,-1,,
11,49,40,31,38,16.75,-1,-1,1,3,4,3,4,4,3,7,-1,-1,,
4,7,9,-1,-1,291.3,41,6,0,2,2,-2,4,2,-2,6,-1,-1,,
36,28,32,27,30,50,19,18,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,68,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
33,47,1,38,43,46.8,39,29,0,3,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,19.6,44,18,1,4,4,4,2,6,-1,-1,-1,-1,,
13,30,27,45,0,15.1,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,31.1,15,17,1,3,4,4,4,6,-1,-1,-1,-1,,
49,45,50,20,8,11.7,48,17,1,3,4,3,4,2,6,-1,-1,-1,,
4,7,9,-1,-1,295.8,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1,,
26,29,1,35,50,48.45,6,46,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,17.85,13,5,1,3,4,4,4,6,-1,-1,-1,-1,,
41,27,8,32,28,11.7,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1,,
4,6,9,-1,-1,16.05,24,44,1,3,2,2,3,6,-1,-1,-1,-1,,
39,19,25,42,32,54.55,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1,,
4,7,9,-1,-1,52.35,44,16,1,3,4,3,4,4,6,-1,-1,-1,,
48,14,41,21,1,49.35,3,10,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,16.85,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
10,43,51,26,2,49.8,36,46,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,16.35,23,38,1,4,4,4,4,6,-1,-1,-1,-1,,
26,42,41,3,0,10.75,36,29,1,4,4,4,4,3,6,-1,-1,-1,,
4,6,8,-1,-1,32.35,35,19,0,3,4,4,2,-2,6,-1,-1,-1,,
38,28,40,41,33,52.05,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
4,6,8,-1,-1,54.65,9,46,0,2,4,4,2,-2,6,-1,-1,-1,,
27,19,15,11,37,50.7,-1,-1,0,2,2,-2,2,3,3,7,-1,-1,,
4,7,11,-1,-1,15.35,26,39,1,3,4,3,4,2,2,6,-1,-1,,
35,21,48,29,47,19.85,45,25,1,2,3,4,2,3,9,6,-1,-1,,
6,8,11,-1,-1,27.2,44,51,0,3,2,4,2,-2,3,6,-1,-1,,
16,12,44,19,29,11.4,50,41,0,2,4,4,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,31.55,2,6,1,3,4,4,2,6,-1,-1,-1,-1,,
21,22,7,32,34,31.85,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1,,
5,5,5,-1,-1,25.25,44,43,1,9,-2,6,-1,-1,-1,-1,-1,-1,,
29,40,50,17,32,24.4,47,35,0,2,2,-2,2,-2,4,6,-1,-1,,
6,9,12,-1,-1,35.45,45,5,1,3,4,3,4,3,4,6,-1,-1,,
16,15,14,43,29,43.7,-1,-1,1,4,2,2,2,3,7,-1,-1,-1,,
4,6,8,-1,-1,21.85,22,24,0,3,3,3,2,-2,6,-1,-1,-1,,
23,50,49,13,42,13.25,47,5,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,29.55,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
8,35,48,12,2,6.6,-1,-1,1,4,4,2,2,9,7,-1,-1,-1,,
4,6,8,-1,-1,50,6,14,0,3,4,3,2,-2,6,-1,-1,-1,,
42,26,41,51,19,13.7,36,3,0,2,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,29.05,13,29,1,3,4,3,4,4,6,-1,-1,-1,,
45,34,29,0,15,46.3,40,39,1,3,4,2,2,2,6,-1,-1,-1,,
4,6,10,-1,-1,59.85,-1,-1,0,2,4,2,3,3,7,-1,-1,-1,,
41,6,44,36,16,15.05,39,31,0,3,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,291.4,4,35,1,4,4,3,4,4,6,-1,-1,-1,,
34,44,45,12,43,33.2,47,30,1,4,4,2,2,6,-1,-1,-1,-1,,
4,6,8,-1,-1,31.7,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1,,
29,7,41,45,1,15.5,32,38,0,3,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,290.9,24,31,1,4,4,3,4,4,6,-1,-1,-1,,
14,45,11,6,48,75.05,18,17,1,3,4,3,4,3,4,6,-1,-1,,
4,7,10,-1,-1,50,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1,,
16,40,45,15,2,55.05,28,50,1,3,4,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,62.35,38,19,0,2,4,3,4,6,-1,-1,-1,-1,,
14,18,27,17,21,22.6,-1,-1,0,3,3,3,2,-2,2,9,7,-1,,
5,7,10,-1,-1,29.65,29,50,1,2,-2,2,2,3,4,9,6,-1,,
41,32,25,7,6,14.2,-1,-1,0,3,3,3,3,3,7,-1,-1,-1,,
5,7,9,-1,-1,19.7,40,37,1,2,-2,2,2,2,6,-1,-1,-1,,
23,30,45,41,24,36.85,36,29,0,3,2,-2,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,27.7,26,49,1,4,4,3,4,4,6,-1,-1,-1,,
12,18,31,40,42,44.95,-1,-1,1,4,2,2,2,3,7,-1,-1,-1,,
4,6,8,-1,-1,60.55,20,25,0,3,3,3,2,-2,6,-1,-1,-1,,
24,28,7,50,26,14.8,51,19,0,2,4,4,2,-2,6,-1,-1,-1,,
4,6,8,-1,-1,27.3,-1,-1,1,3,4,4,4,3,7,-1,-1,-1,,
14,6,32,0,45,38.45,-1,-1,0,3,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,66.55,44,17,1,4,4,4,3,4,6,-1,-1,-1,,
14,11,29,39,43,16.45,-1,-1,0,3,2,-2,2,-2,3,7,-1,-1,,
4,7,10,-1,-1,22.65,15,41,1,4,4,3,4,3,2,6,-1,-1,,
9,1,36,22,49,9.95,46,10,1,3,2,2,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,23.6,33,35,0,2,3,3,4,6,-1,-1,-1,-1,,
9,40,35,12,41,14.05,19,18,1,2,-2,2,9,6,-1,-1,-1,-1,,
5,8,8,-1,-1,47.25,34,44,0,2,3,9,-2,6,-1,-1,-1,-1,,
24,3,38,20,26,77.3,45,27,0,2,4,3,3,6,-1,-1,-1,-1,,
4,6,8,-1,-1,55.35,44,32,1,3,4,2,2,6,-1,-1,-1,-1,,
14,11,22,3,0,50.75,25,45,1,3,4,2,4,4,6,-1,-1,-1,,
4,8,10,-1,-1,66.65,50,13,0,2,2,3,4,4,6,-1,-1,-1,,
17,6,35,16,33,36.55,28,41,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,27.85,3,47,0,3,4,4,4,6,-1,-1,-1,-1,,
37,25,0,30,5,35.8,3,16,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,28.55,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
40,0,29,39,32,91.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1,,
4,6,8,-1,-1,50,14,27,1,4,4,4,4,6,-1,-1,-1,-1,,
21,38,16,13,15,18.4,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1,,
4,6,8,-1,-1,23.25,5,14,1,3,4,2,2,6,-1,-1,-1,-1,,
25,10,27,11,15,91.3,35,29,1,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,50.45,18,45,0,2,4,4,4,6,-1,-1,-1,-1,,
0,14,7,8,15,63.5,12,16,0,2,3,3,3,2,-2,6,-1,-1,,
5,7,9,-1,-1,65.1,-1,-1,1,2,-2,2,2,4,3,7,-1,-1,,
45,0,32,21,20,38.7,11,17,1,4,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,65.9,40,14,0,3,4,4,4,6,-1,-1,-1,-1,,
31,35,10,39,24,50.25,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1,,
4,6,9,-1,-1,75.15,44,37,1,3,4,4,3,4,6,-1,-1,-1,,
10,4,19,35,45,35.75,-1,-1,1,4,4,4,2,3,7,-1,-1,-1,,
4,6,8,-1,-1,28.5,9,46,0,3,4,4,2,-2,6,-1,-1,-1,,
1,23,36,13,17,38.2,14,44,0,2,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,66.35,30,10,1,3,4,4,4,6,-1,-1,-1,-1,,
34,10,45,5,30,15.15,-1,-1,0,2,3,2,-2,3,3,7,-1,-1,,
5,8,10,-1,-1,17.7,37,43,1,2,-2,2,3,2,2,6,-1,-1,,
45,14,2,22,41,50,13,17,1,3,4,3,4,4,6,-1,-1,-1,,
4,7,9,-1,-1,78.35,35,15,0,2,2,-2,4,4,6,-1,-1,-1,,
12,48,19,45,11,30.25,37,6,0,3,4,4,4,6,-1,-1,-1,-1,,
4,6,8,-1,-1,33.5,36,3,1,4,4,4,4,6,-1,-1,-1,-1,,
